smiles,ID,active_ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
[S-]c1nc(C(OC)=O)c(C(=O)c2c(O)cc([O-])cc2)c(C(OC)=O)n1,C01587990,,44.079155,1,0,0,0,0,0,1,0,0,0
O=C([O-])CCNC(=O)c1c(C)c2c([O-])nc(C(C)C)nc2s1,C33520492,,81.552238,1,0,0,0,0,0,0,0,0,0
[S-]C=1N[C@H](c2cc(OC)c([O-])c([N+](=O)[O-])c2)C(C(OC)=O)=C(C)N=1,C36623610,,92.990585,1,0,0,0,0,0,0,0,0,0
Clc1c(OCC(=O)[O-])c(Cl)cc(/C=C\2/C(=O)NC(=S)N=C/2[O-])c1,C02590957,,98.240181,1,0,0,0,0,0,0,0,0,0
Clc1c(N/N=C(/CCC(=O)[O-])\C(=O)[O-])ncc(C(F)(F)F)c1,C12955965,,95.640396,1,0,0,0,0,0,0,0,1,0
O=C(NC1=C(C(=O)[O-])CCCC1)[C@H](C)Cc1c(C)n(-c2ncc([O-])cc2)nc1,C49034779,,90.155067,1,0,0,0,0,0,0,0,0,0
O=C(NC1=C(C(=O)[O-])CCCC1)[C@@H](C)Cc1cn(-c2ncc([O-])cc2)nc1,C49036842,,90.150993,1,0,0,0,0,0,0,0,0,0
O=C(N[C@H]1[C@@H](C(=O)[O-])CCCC1)CCc1nn(-c2ncc([O-])cc2)cc1,C49110088,,95.247032,1,0,0,0,0,0,0,0,0,0
S(C/C(/[O-])=N/c1[nH]ncn1)c1nc([O-])cc(-c2ccccc2)n1,C33175252,,96.158455,1,0,0,0,0,1,0,0,0,0
Clc1ccc(OC[C@H](O)CN2C(=S)N=C3N(C)C([O-])=NC([O-])=C23)cc1,C05982175,,99.995438,1,0,0,0,0,1,1,0,0,0
[O-]/C(=N\c1sc(CC)nn1)/c1n[nH]c(-c2c([O-])ccc(C)c2)c1,C06804535,,87.709145,1,0,0,0,0,1,0,0,0,0
O=C([O-])C[C@@H]1C([O-])=NC(Nc2nc(C)c3cc(C)c(C)cc3n2)=N1,C20146381,,39.630577,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1sc(C)nn1)/c1n[nH]c(-c2c([O-])c(C)c(C)cc2)c1,C05341922,,87.896156,1,0,0,0,0,1,0,0,0,0
O=C(/C(/[O-])=N/c1nc(-c2c(OC)cccc2)n[n-]1)c1c(C)[nH]c2ccccc12,C52779030,,96.981483,1,0,0,0,0,0,0,0,0,0
Fc1ccc([N-]C2=N[C@@H](c3cnccc3)N3C([O-])=CC(=C)NC3=N2)cc1,C54473746,,28.458727,1,0,0,0,0,0,0,0,0,0
Fc1ccc(NC(=O)C(=O)c2c([O-])[n-]c3ccc([N+](=O)[O-])cc23)cc1,C06883268,,99.831924,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]NC(=O)c1c([O-])c(OC)ccc1)c1cc(F)c(F)cc1,C57120765,,50.506981,1,0,0,0,0,0,1,1,0,0
Fc1c(F)ccc([C@@H]2/C(=C(/OCC=C)\[O-])/C(C)=NC3=NC(=O)NC([O-])=C23)c1,C57531407,,99.998741,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1cc(/C(/[O-])=N/NC(=O)C(=O)/C=C(\[O-])/c2ccccc2)ccc1,C04697065,,92.106606,1,0,0,0,0,0,0,0,0,0
Fc1c([N+](=O)[O-])cc(/N=C(\[O-])/C(=O)c2c([O-])[nH]c3ccccc23)cc1,C18061542,,99.693451,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CCC(=O)Nc2c([O-])cccn2)c(-c2ccc(OC)cc2)nn1,C58322767,,85.601257,1,0,0,0,0,1,1,1,0,0
[S-]C=1N(/N=C/c2c([O-])c(O)ccc2)C(=O)c2cc(OC)c(OC)cc2N=1,C59228531,,88.899986,1,0,0,0,0,0,0,0,0,0
S(CC(=O)Nc1sc(CCC)nn1)c1nc([O-])cc([O-])n1,C33652149,,82.54097,1,0,0,0,0,0,0,1,0,0
O(C)c1ccc([N-]C2=N[C@@H](c3ccncc3)N3C([O-])=CC(=C)NC3=N2)cc1,C59544411,,90.536034,1,0,0,0,0,0,0,0,0,0
Fc1ccc(C2=NN=C3N=C(c4c([O-])c(O)ccc4)C=C(C(=O)[O-])[C@H]23)cc1,C20134822,,48.726379,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1nnn[n-]1)/C=1S[C@H]2N(Cc3ccccc3)NC(C)=C2C=1,C40016973,,79.235588,1,0,0,0,0,0,0,0,1,0
S(=O)(=O)([N-]c1c(CNC(=O)/C(/[O-])=N/c2c(F)c(F)ccc2)cccc1)C,C65559599,,97.938255,1,0,0,0,0,1,0,0,0,0
[S-]c1n(C(C)C)c(CNC(=O)c2cc(N3C(=O)C=CC([O-])=N3)ccc2)nn1,C66639645,,57.724045,1,0,0,0,0,1,0,1,0,0
S=C1N[C@@H](c2cc(OCCC(=O)[O-])ccc2)/C(=C(/[O-])\C)/C(C(OC)=O)=N1,C67028991,,99.435913,1,0,0,0,0,0,0,0,0,0
S=C1N[C@H](c2cc(O[C@@H](C)C(=O)[O-])ccc2)/C(=C(\OC)/[O-])/C(CCC)=N1,C67028667,,99.813553,1,0,0,0,0,0,0,0,0,0
S=C1N[C@H](c2ccc(OCCC(=O)[O-])cc2)/C(=C(\OC)/[O-])/C(CC)=N1,C67028959,,99.43557,1,0,0,0,0,0,0,0,0,0
S=C1N[C@H](c2cc(O[C@@H](C)C(=O)[O-])ccc2)/C(=C(\OC(C)C)/[O-])/C(C)=N1,C67029185,,99.813545,1,0,0,0,0,0,0,0,0,0
Fc1ccc(-c2nc(/N=C(\[O-])/c3ccc4n[n-]nc4c3)[nH]n2)cc1,C28682870,,55.788036,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]c1c(OCCO)cc(F)cc1)c1cc([N+](=O)[O-])c([O-])cc1,C67659820,,88.751923,1,0,0,0,0,1,1,1,0,0
Brc1cc(NC(=O)c2cc([O-])c([N+](=O)[O-])cc2)c([O-])nc1,C67937428,,85.285637,1,0,0,0,0,0,0,1,0,0
FC(F)(F)c1c(C)c(NC(=O)c2ccc(N3C(=O)CCC([O-])=N3)cc2)n[n-]1,C69271964,,93.325882,1,0,0,0,0,0,0,0,0,0
O=C([O-])CNC(=O)c1c([O-])c2ccc(Oc3ccccc3)cc2c(C)n1,C71257465,,82.440384,1,0,0,0,0,0,0,1,0,0
S(=O)(=O)([N-]c1c(F)cc(NC(=O)[C@@H]2[C@H](C(=O)[O-])C2(C)C)cc1)C,C71284933,,96.072403,1,0,0,0,0,1,0,0,1,0
O=C([O-])[C@H]1[C@H](C(=O)Nc2ccc(-c3nc(-c4ncccc4)[n-]n3)cc2)C1(C)C,C71285579,,98.44162,1,0,0,0,0,0,0,0,0,0
O=C(N[C@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12)/C(=C(\[O-])/C)/c1ccccc1,C71404973,,99.813644,1,0,0,0,0,0,0,0,0,0
OCC1=CC=Cn2c(/N=N\c3ccc([O-])cc3)c(CC(=O)[O-])nc12,C71594662,,92.029152,1,0,0,0,0,1,0,0,0,0
Cl/C(/C=N/c1cnc(Oc2ccc(F)cc2)cc1)=C(/Cl)\C(=O)[O-],C02567072,,99.854584,1,0,0,0,0,0,0,0,0,0
S=C1N(c2c(OCC)cccc2)c2nc(C)cc(C(F)F)c2C([O-])=N1,C20603483,,98.875107,1,0,0,0,0,0,0,0,0,0
Clc1ccc(C=2S(=O)(=O)N=C([N-]Cc3ccc(OC)cc3)C=2C)cc1,C20900937,,99.997269,1,0,0,0,0,0,0,0,0,0
S([C@@H](C)/C(/[O-])=N/c1scc(-c2cc(F)c(F)cc2)n1)c1scnn1,C21465317,,99.998672,1,0,0,0,0,0,0,0,0,0
Brc1c(O[C@H](C)/C(/[O-])=N/c2scnn2)ccc(Cl)c1,C31273137,,97.258781,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N1CCCc2cc(F)c(F)cc12)c1ccc(/C=C/C(=O)[O-])cc1,C31669746,,98.924515,1,0,0,0,0,0,0,0,0,0
S([C@H](C)C(=O)N1CCc2ccccc12)c1nc(-c2c(F)cccc2)n[n-]1,C05677612,,99.163246,1,0,0,0,0,0,0,0,0,0
S(CC=C)C1=NC=2N([C@H](c3ccc(F)cc3)C=3C(=O)CCCC=3N=2)[N-]1,C04436256,,77.146553,1,0,0,0,0,0,0,0,0,0
Clc1ccc([C@H]2[C@@H](C(OC)=O)C([O-])=NC(SCC)=C2C#N)cc1,C16995921,,99.922714,1,0,0,0,0,0,0,0,0,0
S(c1c(C)c(C)nc(C(F)(F)F)n1)c1nc(-c2sccc2)n[n-]1,C03129619,,99.216759,1,0,0,0,0,0,0,0,0,0
FC(F)(F)c1ccc(-c2oc(/N=C(\[O-])/c3ccc(F)cc3)nn2)cc1,C38933492,,99.881203,1,0,0,0,0,0,0,0,0,0
Brc1ccc2occ(C/C(/[O-])=N/c3sc(C(C)C)nn3)c2c1,C39883317,,98.061058,1,0,0,0,0,0,0,0,0,0
FC(F)(F)[C@@H]1[C@H](/C(/[O-])=N/c2sc(-c3ncccc3)nn2)CCCC1,C46756806,,98.769478,1,0,0,0,0,0,0,0,0,0
Brc1c(OCc2nc([O-])c3sccc3n2)c(C=O)ccc1,C48796446,,98.206818,1,0,0,0,0,0,0,0,0,0
Clc1c(C#N)cc(/N=C(\[O-])/c2c(C#N)c(SC)nc(C3CC3)c2)cc1,C53888136,,99.891792,1,0,0,0,0,1,0,0,0,0
O(C)c1ccc(/C=C(\C(\[O-])=N\c2cc(N3CCCC3)ccc2)/C#N)cc1,C56081777,,99.999184,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]CC1(c2cc(F)ccc2)CCOCC1)N1C[C@@H](C)C[C@H](C)C1,C57010110,,94.68483,1,0,0,0,0,0,0,0,0,0
Brc1c(OCc2nc([O-])c3sccc3n2)ccc(C=O)c1,C57406770,,98.19371,1,0,0,0,0,1,0,0,0,0
O(CC)c1ccc(/N=C(\[O-])/C(=C\C=2COc3ccccc3C=2)/C#N)cc1,C33293406,,99.999123,1,0,0,0,0,0,0,0,0,0
[O-]c1nc(CN(CC#C)[C@@H]2CCc3ccccc23)nc2c1oc1ccccc21,C52845824,,96.681,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CC(=O)N(C)[C@@H](C)c2sccc2)c(-c2cc(C)ccc2)nn1,C32463847,,98.169617,1,0,0,0,0,1,0,1,0,0
O([C@H](C)/C(/[O-])=N/N=C1CCN(C(C)C)CC1)c1ccc2ccccc2c1,C38296784,,99.859627,1,0,0,0,0,0,0,0,0,0
O([C@@H](C)/C(/[O-])=N/N=C1CCN(C(C)C)CC1)c1ccc2ccccc2c1,C38296785,,99.859627,1,0,0,0,0,0,0,0,0,0
Brc1cc(/N=C(\[O-])/C=2C(C)=C(C(OC(C)C)=O)[C@H](C)N=2)ccc1,C39930315,,99.970795,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])c(OC)cc(/C=C/C(=O)c2c(C)nn(C(C)(C)C)c2)c1,C63412291,,90.610886,1,0,0,0,0,0,0,0,0,0
Clc1c([O-])ncc(C(=O)N(CCC)[C@@H](C)c2oc3ccccc3c2)c1,C53372027,,82.562424,1,0,0,0,0,0,0,0,0,0
Brc1cc(/C=N/Cc2nc(-c3cscc3)on2)c([O-])cc1,C65691514,,95.202728,1,0,0,0,0,0,0,0,0,0
O(CC#C)c1ccc(/C=C\2/C(=O)N=C(/C=C(\[O-])/c3occc3)S/2)cc1,C65999467,,100,1,0,0,0,0,0,0,0,0,0
Fc1c(N2CCOCC2)ccc(/C=C(\C(\[O-])=N\c2ccc(F)cc2)/C#N)c1,C66255711,,99.99865,1,0,0,0,0,0,0,0,0,0
Brc1cc(CN(CC2=Nc3n(C([O-])=C2)ncc3)C2CC2)ccc1,C66492873,,87.611923,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(C)cc(Sc2ncccn2)cc1)C1CCCCC1,C66584734,,98.604965,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/[C@H]1[C@@H](C(F)(F)F)CCCC1)c1cc(C#N)c(F)cc1,C66737210,,97.414711,1,0,0,0,0,0,0,0,0,0
S(C)c1nc([O-])c(CCC(=O)N2[C@H](c3ccc(F)cc3)CCC2)c(C)n1,C25540680,,98.593178,1,0,0,0,0,0,0,0,0,0
Clc1c([C@@H]2[C@@H](/C(/[O-])=N/S(=O)(=O)c3cc(C)c(OC)cc3)C2)cccc1,C66887338,,95.645889,1,0,0,0,0,0,0,0,0,0
Clc1c([C@H]2[C@@H](/C(/[O-])=N/S(=O)(=O)c3cc(C)c(OC)cc3)C2)cccc1,C66887340,,95.645889,1,0,0,0,0,0,0,0,0,0
Fc1c([C@H](OC(=O)c2c([O-])nc3CCCC(=O)c3c2)C)cc(F)cc1,C66876223,,89.515701,1,0,0,0,0,0,0,0,0,0
Clc1c(F)ccc([C@H](OC(=O)c2c([O-])nc3CCCC(=O)c3c2)C)c1,C66885419,,89.617119,1,0,0,0,0,0,0,0,0,0
Brc1c(/N=C/c2c([O-])c(OC)ccc2)cc(OC)c(OC)c1,C66887654,,97.949074,1,0,0,0,0,0,0,0,0,0
Brc1cnc(Sc2nc(Cc3sccc3)n[n-]2)nc1,C67348972,,99.601631,1,0,0,0,0,0,0,0,0,0
S(C)c1nc([O-])c(CCC(=O)N2CCC[C@H]3C[C@@H](C)CC[C@@H]23)c(C)n1,C67517949,,98.592308,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(C)cc(N2CCN(C)CC2)cc1)/C=C/c1ccccc1,C68038727,,98.046631,1,0,0,0,0,1,0,0,0,0
[S-]c1n(C)c(C2CCN(C(=O)C[C@H](C)C3CCCCC3)CC2)nn1,C68427313,,99.379944,1,0,0,0,0,1,0,0,0,0
[S-]c1n(CC)c(C2CCN(C(=O)C[C@@H](C)C3CCCCC3)CC2)nn1,C68452665,,99.399498,1,0,0,0,0,1,0,0,0,0
Clc1c(/N=C(\[O-])/CN(C)Cc2ccc3OCCOc3c2)ccc(C)c1,C23828993,,74.227066,1,0,0,0,0,1,0,0,0,0
[S-]c1n(CN2CCOc3ccccc3C2)c(CCC2CCCC2)nn1,C69376933,,99.204552,1,0,0,0,0,1,0,1,0,0
S(=O)(=O)(/N=C(\[O-])/CCOc1ccc(F)cc1)c1c(C)cc(C)cc1,C48476132,,96.549423,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/[C@H]1C[C@H](C(F)(F)F)CCC1)c1ccc(OC)cc1,C48585183,,95.428688,1,0,0,0,0,0,0,0,0,0
O=S1(=O)N=C(CN2CCC(Cc3ccccc3)CC2)[N-]c2ccccc12,C69951460,,67.184525,1,0,0,0,0,1,0,0,0,0
O=C(N1C[C@H](CN2CCOCC2)CCC1)c1c([O-])ccc(C(C)C)c1,C69971460,,64.229156,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/C=C/c1ccc(F)cc1)c1cc(C)c(OC)cc1,C72032338,,94.419624,1,0,0,0,0,0,0,0,0,0
S([C@H](CC(=O)[O-])C(=O)[O-])/C(=N\[C@@H]1CCC=CC1)/N1CCCCC1,C05375296,,98.181946,1,0,0,0,0,0,0,0,0,0
P(=O)([O-])([O-])c1c(OCC(=O)N2[C@@H](C)CCC[C@H]2C)cccc1,C09419887,,98.727753,1,0,0,0,0,1,0,1,0,0
O=[N+]([O-])[CH-][C@@H](c1c([O-])n(-c2ccccc2)nc1C)c1ccc(OCC)cc1,C05959428,,90.983376,1,0,0,0,0,0,0,0,0,0
S(CC(=O)c1c([O-])cc([O-])cc1)c1n(-c2cc(C)c(C)cc2)nnn1,C21573424,,42.817081,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1ccc(CCC(=O)c2c([O-])cc(OC(=O)C)cc2[O-])cc1,C03122416,,78.754242,1,0,0,0,0,0,0,0,0,0
Clc1cc(N2C(=O)/C(=C\c3cc([N+](=O)[O-])c([O-])cc3)/C([O-])=N2)ccc1,C12428717,,95.028122,1,0,0,0,0,0,0,0,0,0
O(C)c1ccc(-c2nc3nn(-c4nc(C)cc(C)n4)c([O-])c3c([O-])c2)cc1,C18029761,,74.580582,1,0,0,0,0,0,0,0,0,0
[S-]c1n(/N=C/c2c([O-])c(OC)ccc2)c(C2CCCCC2)nn1,C01251591,,79.609444,1,0,0,0,0,1,0,0,0,0
Clc1ccc(S(=O)(=O)[N-]C2=C([O-])n3nc(CC)nc3N=C2C)cc1,C15942099,,76.223946,1,0,0,0,0,1,1,0,0,0
O=[N+]([O-])[CH-][C@@H](c1c([O-])n(-c2ccccc2)nc1C)c1ccc(OC)cc1,C05488223,,90.983429,1,0,0,0,0,0,0,0,0,0
[S-]c1n(/N=C/c2c(OCC(=O)[O-])cccc2)c(C2CCCCC2)nn1,C19850121,,99.03756,1,0,0,0,0,1,0,0,0,0
S(CC(OCC)=O)c1nc([O-])c2c(C)c(C(=O)[O-])sc2n1,C20472681,,95.50975,1,0,0,0,0,0,0,0,0,0
S(C/C(/[O-])=N/c1sc(CCC)nn1)c1nc([O-])c2CSCc2n1,C41607017,,98.362938,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1c(C)ccc(/C(/[O-])=N/c2sc(CC(C)C)nn2)c1)C,C44375951,,94.968857,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(N(C)C(C)C)[N-]c1c(C(=O)[O-])c2CCCc2s1,C49042290,,82.855698,1,0,0,0,0,0,0,1,0,0
S(Cc1scc(/C=C/C(=O)[O-])c1)c1ncnc2[n-]cnc12,C51037092,,88.512909,1,0,0,0,0,1,0,0,0,0
S(CC(=O)c1c([O-])ccc(F)c1)c1ncnc2nc[n-]c12,C51036757,,55.199802,1,0,0,0,0,1,0,0,0,0
O=C([O-])COc1c(OC)cc(/C=C(\C#N)/c2nc3ccc(C)cc3[n-]2)cc1,C32561118,,46.402328,1,0,0,0,0,0,0,0,0,0
O(CC)/C(/[O-])=C\1/[C@@H](c2ccc(OC)cc2)N2c3ccccc3[N-]C2=NC/1=O,C51448919,,78.148247,1,0,0,0,0,0,0,0,0,0
O(CC)/C(/[O-])=C\1/[C@@H](c2c(OC)cccc2)N2c3ccccc3[N-]C2=NC/1=O,C57267344,,77.51165,1,0,0,0,0,0,1,1,0,0
O=C1C(CC(CC=2C(=O)OC(C)=CC=2[O-])c2ccncc2)=C([O-])C=C(C)O1,C57478258,,88.351097,1,0,0,0,0,0,0,0,0,0
O=C(N(CCC)Cc1nc([O-])c2sccc2n1)c1ccc2n[n-]nc2c1,C14375747,,61.615837,1,0,0,0,0,1,0,0,0,0
S(C(C)(C)C(=O)[O-])c1nc([O-])c(C#N)c(-c2occc2)n1,C57843700,,96.166435,1,0,0,0,0,0,0,0,1,0
O=C([O-])[C@H](Oc1ccc(/C=C(\C(\[O-])=N\c2cc(OC)ccc2)/C#N)cc1)C,C59678435,,99.818985,1,0,0,0,0,0,0,0,0,0
S(C)c1nc([O-])c2[C@@H](c3ccncc3)/C(=C(/OC(C)C)\[O-])/C(C)=Nc2n1,C18145522,,85.686165,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/C)c1ccc(/N=C/C=2C(=O)CC(C)(C)CC=2[O-])cc1,C28965010,,94.670143,1,0,0,0,0,0,0,0,0,0
S([C@H](C)c1nc([O-])c2ccccc2n1)c1c(C(OC)=O)c(C)nc([O-])n1,C61413588,,56.526669,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1ccc2nc([O-])oc2c1)CCc1c(F)cccc1,C62314187,,98.202606,1,0,0,0,0,1,1,0,0,0
O(C)c1ccc(/N=C(\[O-])/C(/C#N)=C(\[O-])/[C@@H](Oc2cc(C#N)ccc2)C)cc1,C63235788,,99.627846,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1ccc(/N=C(\[O-])/C(=C\c2c(-c3ccncc3)nn(C)c2)/C#N)cc1,C63276403,,94.121803,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1sc2C(=O)CCCc2n1)c1ccc2nc([O-])oc2c1,C66255047,,99.086411,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c([O-])ccc(/C=C/2\C(=O)c3c(C)c(C(=O)[O-])oc3CC\2)c1,C66407761,,96.815399,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(/N=C(\[O-])/c1nnc([O-])c2ccccc12)c1cc(C#N)c(F)cc1,C66736420,,62.564728,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]c1cc([C@H](SC)C)ccc1)c1cc([N+](=O)[O-])c([O-])cc1,C67244673,,90.863167,1,0,0,0,0,1,1,0,0,0
O(C)c1cc(/N=C(\[O-])/C(/C#N)=C(/[O-])\[C@@H](Oc2cc(C#N)ccc2)C)ccc1,C63235575,,99.658722,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c(OCC(=O)[O-])ccc(/C=C\2/C(=O)c3ccc([O-])cc3CC/2)c1,C68042279,,69.702576,1,0,0,0,0,0,0,0,0,0
Clc1c([N-]S(=O)(=O)c2ccc3nc([O-])oc3c2)cc(OC)cc1,C68239323,,95.132317,1,0,0,0,0,1,1,0,0,0
O(C)c1cc(/C=C(\C(\[O-])=N\c2ccc3ncnc([O-])c3c2)/C#N)ccc1,C58285425,,79.261368,1,0,0,0,0,1,0,0,0,0
O=C([O-])[C@@H](Oc1cc(/C=C(\C(\[O-])=N\c2c(OC)cccc2)/C#N)ccc1)C,C69621121,,99.810883,1,0,0,0,0,0,0,0,0,0
[O-]C1=C(Cc2ccccc2)C([O-])=Nc2c(c(C)nn12)-c1ccncc1,C71474889,,73.187309,1,0,0,0,0,0,0,0,0,0
O(C)c1c(OC)ccc(-c2c(C)nn3C([O-])=C(C(C)C)C([O-])=Nc23)c1,C71474956,,99.570389,1,0,0,0,0,0,0,0,0,0
Brc1c(C)nn2C([O-])=C(CCC(=O)[O-])C(C)=Nc12,C71475334,,98.844223,1,0,0,0,0,0,0,0,0,0
FC1=Cn2c(/N=N\c3ccc(CC(=O)[O-])cc3)c(C(=O)[O-])nc2C=C1,C71591680,,70.8134,1,0,0,0,0,0,0,0,0,0
Fc1ccc(/N=N\c2c(C(=O)[O-])nc3n2C=C(C(=O)[O-])C=C3)cc1,C71592610,,65.555496,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1nn(c([O-])n1)-c1scc(-c2ccc(OC(C)C)cc2)n1,C71676156,,99.383011,1,0,0,0,0,0,0,0,0,0
O=C([O-])c1nn(c([O-])n1)-c1scc(-c2ccc(CC(C)C)cc2)n1,C71676167,,99.380898,1,0,0,0,0,0,0,0,0,0
S([C@H]1C(=O)N(c2ccc(OC)cc2)C(=O)C1)c1nc([O-])c(C)c([O-])n1,C18056948,,82.043625,1,0,0,0,0,0,0,0,0,0
O=C([O-])COc1c(/C=C(\C(\[O-])=N\c2cc(C)ccc2)/C#N)cccc1,C71795530,,99.861954,1,0,0,0,0,0,0,0,0,0
Fc1ccc([N-]C=2SCC(c3c(C)n(-c4ncn[n-]4)c(C)c3)=NN=2)cc1,C52803990,,82.581413,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)([N-]c1cn(Cc2ccccc2)nc1)c1ccc2nc([O-])oc2c1,C55663712,,99.650238,1,0,0,0,0,1,1,0,0,0
S=C1N(/N=C/c2cnccc2)[C@@H](N([O-])C(=O)NC)C(C)(C)S1,C04794973,,69.406647,1,0,0,0,0,0,0,0,0,0
S(C)c1ccc([C@H]2n3nc(C(=O)[O-])nc3NC=3CCCC(=O)C2=3)cc1,C05348639,,97.68985,1,0,0,0,0,0,0,0,0,0
Clc1c(/C=C/C=2NC(=O)C([N+](=O)[O-])=C([O-])N=2)cccc1,C08782285,,98.402512,1,0,0,0,0,0,0,0,0,0
Oc1cc([O-])c2C(=O)C=C(c3cc(OC)c(OC)c(OC)c3)Oc2c1,C05732688,,46.412838,1,0,0,0,0,0,0,0,0,0
O=[N+]([O-])c1c(NC)ccc(/C=C\2/C(=O)c3ccc([O-])cc3O/2)c1,C22016501,,59.614044,1,0,0,0,0,0,0,0,0,0
[S-]c1n(CCC(=O)N2CC(=O)NCC2)c(-c2ccc(C)cc2)nn1,C23420359,,98.513924,1,0,0,0,0,1,0,1,0,0
FC(F)(F)c1n(-c2nnc([O-])cc2)ncc1C(=O)NC1CCCC1,C28273857,,80.624672,1,0,0,0,0,1,0,0,0,0
S(=O)(=O)(N[C@@H]1[C@H](C)CCCC1)c1cc([N+](=O)[O-])c([O-])cc1,C36904759,,89.690216,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N[C@@H]1[C@@H](C)CCCC1)c1cc([N+](=O)[O-])c([O-])cc1,C36904760,,89.690216,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N[C@@H]1C[C@H](C)CCC1)c1cc([N+](=O)[O-])c([O-])cc1,C37251804,,89.891373,1,0,0,0,0,1,0,0,0,0
[O-]c1c(/C=N/Nc2nc(N3CCOCC3)nc(C)c2)cccc1,C04812753,,78.541298,1,0,0,0,0,0,0,0,0,0
O=C(c1c([O-])ccc(OC)c1)c1cnc2NC(=O)N(C)Cc2c1,C02616094,,61.361206,1,0,0,0,0,1,0,0,0,0
S(C)C1=NC=2N([C@H](c3cc(OC)c(O)cc3)[C@H]3C(=O)CCC=C3N=2)[N-]1,C04436120,,89.975647,1,0,0,0,0,1,0,0,0,0
S(Cc1nc([O-])c2ccccc2n1)C=1N(C)[C@H](c2cnccc2)NN=1,C39975902,,39.399033,1,0,0,0,0,0,0,0,0,0
OC1CCN(c2nc([O-])c(C#N)c(-c3ccc(OC)cc3)n2)CC1,C40542912,,85.135612,1,0,0,0,0,0,0,0,0,0
S([C@@H](C)/C(/[O-])=N/c1sc(C)nn1)C=1NC(=O)C=2CSCC=2N=1,C41607068,,98.550507,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1scc(C[NH+]2C[C@H](C)CCC2)n1)/c1nnc([O-])cc1,C45871865,,80.299332,1,0,0,0,0,0,0,0,0,0
O=C(Oc1c(C(=O)NC)cccc1)c1c([O-])nc2CCCC(=O)c2c1,C49403774,,88.340523,1,0,0,0,0,1,0,0,0,0
S(CC(=O)/N=C\1/Sc2cc(OC)ccc2N/1)c1ncn[n-]1,C08333398,,58.562737,1,0,0,0,0,1,0,0,0,0
[S-]c1n(/N=C/c2c(O)c(OC)ccc2)c(-c2ccncc2)nn1,C01302832,,54.454117,1,0,0,0,0,1,0,0,0,0
S=C1N[C@@H](C)/C(=C(\OCC)/[O-])/C(c2cc([N+](=O)[O-])ccc2)=N1,C03181814,,99.997574,1,0,0,0,0,0,0,0,0,0
FC(F)(F)C=1N(CCOC)C(C)=C/C(=C\2/C(=O)NC(=O)N=C/2[O-])/C=1,C57478221,,99.999138,1,0,0,0,0,0,0,0,0,0
O(c1cc(/C=N/N2C(=O)NN=C2[O-])ccc1)c1ccccc1,C59165885,,58.326523,1,0,0,0,0,0,0,0,0,0
S(=O)(=O)([N-]NC(=O)c1cn(C)c2ccccc12)c1cc(F)cnc1,C63476482,,97.700897,1,0,0,0,0,0,0,0,0,0
S(CC(=O)N[C@H]1[C@H](C#N)[C@@H]2CCCC[C@@H]2S1)c1nc([O-])cnn1,C63767041,,65.347832,1,0,0,0,0,0,0,0,0,0
[O-]/C(=N\c1[nH]ncn1)/Cc1nc(N2[C@@H](C)CCC2=C)sc1,C63952338,,97.713097,1,0,0,0,0,1,0,0,0,0
