wash.smiles,active_ID,ID,%C,real_activity,U5,U4,U1,U3,U2,autoph4,dbautoph4,elucidator,reversefp
Fc1ccc(N2C([C@H](N(CCCC)C(=O)[C@@H](CC)CCCC)C)=Nc3ccccc3C2=O)cc1,,C35038696,99.133987,0,0,0,1,0,1,0,0,0,1
O=C(N(CC)[C@H](CC)C=1N(c2ccc(OCC)cc2)C(=O)c2ccccc2N=1)[C@@H](CC)CCCC,,C35041481,99.023872,0,0,0,1,0,0,0,0,0,1
Clc1ccc(N2C([C@H](N(CCCCC)C(=O)CCCCC)C)=Nc3ccccc3C2=O)cc1,,C35060647,99.12355,0,0,0,1,0,1,0,0,0,0
O=C(N(CCCCC)[C@H](CC)C=1N(c2ccc(OCC)cc2)C(=O)c2ccccc2N=1)CC(C)C,,C35061200,99.02552,0,0,0,0,0,0,0,0,0,1
Fc1ccc(N2C([C@H](N(CCCCCC)C(=O)CC(C)C)CC)=Nc3ccccc3C2=O)cc1,,C35067017,99.134163,0,0,0,0,0,1,0,0,0,1
Fc1cc(C(=O)N(CCCCCC)[C@@H](CC)C=2N(c3ccc(OC)cc3)C(=O)c3ccccc3N=2)ccc1,,C35068360,99.038872,0,0,0,0,0,0,0,0,0,1
O=C(N(CC)[C@@H](C)C=1N(c2ccc(OCC)cc2)C(=O)c2ccccc2N=1)[C@@H](CC)CCCC,,C35090477,99.023972,0,0,0,0,0,1,0,0,1,1
O=C(N(CC[NH+]1CCN(C(=O)[C@H](CC)CCCC)CC1)CC=1[C@H]2C(C)(C)[C@H](C2)CC=1)CCC,,C35097271,77.195221,0,0,0,0,0,0,0,0,1,0
Clc1c(-c2n(c(SCCCC(=O)N(CCC)CCC)nn2)-c2ccccc2)cccc1,,C35172737,99.951241,0,0,0,0,0,0,0,0,0,0
Clc1nc(SCc2cc(C(=O)N(CCC)CCC)ccc2)nc(N(CC=C)CC=C)c1,,C35338235,99.074501,0,0,0,0,0,0,0,0,0,1
O(C)CCCN1[C@@H](c2ccc(OCCCCCC)cc2)C=2C(=O)c3cc(C)ccc3OC=2C1=O,,C35487588,100,0,0,0,1,0,0,0,0,1,0
Clc1c(Cn2c(CN(CC(C)C)C(=O)CN([C@@H](C)CC)C(=O)CC(C)(C)C)ccc2)cccc1,,C35752151,100,0,0,0,0,0,0,0,0,0,1
Clc1c(Cn2c(CN(CC(C)C)C(=O)CN(CCCC)C(=O)CC(C)C)ccc2)cccc1,,C35752190,100,0,0,0,1,0,1,0,0,0,1
O=C(N(CCCC)Cc1n(Cc2cc(C)ccc2)ccc1)CN([C@H](C)CC)C(=O)c1c(C)cccc1,,C35753272,100,0,0,0,0,0,0,0,0,0,1
Brc1ccc(Cn2c(CN(CCCC)C(=O)CN(C(C)C)C(=O)CCCC)ccc2)cc1,,C35753323,100,0,0,0,1,0,1,0,0,0,1
Brc1ccc(Cn2c(CN(CCCC)C(=O)CN(C(C)C)C(=O)C(C)(C)C)ccc2)cc1,,C35753327,100,0,0,0,0,0,1,0,0,0,1
O=C(N(Cc1c(C)ccs1)Cc1ccccc1)CN(CC(C)C)C(=O)[C@H](CC)CCCC,,C35774448,100,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(N(C[C@H](C)CC)CC(=O)N(Cc1sc(C)cc1)Cc1ccc(F)cc1)c1ccc(C)cc1,,C35808349,100,0,1,0,1,1,0,0,0,1,1
Clc1ccc(-c2nc3SC=C(CCN(CCOC)C(=O)c4ccc(OCCCC)cc4)n3c2)cc1,,C35838849,80.602325,0,0,0,1,0,1,0,0,1,0
O(CCCN1[C@@H](c2ccc(OCCCCCC)cc2)C=2C(=O)c3c(C)cc(C)cc3OC=2C1=O)C(C)C,,C38594207,100,0,0,0,1,0,0,0,0,0,1
O(CC)CCCN1[C@H](c2ccc(OCCCCCC)cc2)C=2C(=O)c3ccccc3OC=2C1=O,,C38609541,100,0,0,0,0,0,0,0,0,0,0
O(CC)c1c(OCCCCC)ccc([C@@H]2N(CCCC)C(=O)C=3Oc4ccc(C)cc4C(=O)C2=3)c1,,C40020651,100,0,0,0,1,0,0,0,0,0,0
O(CCCN1[C@@H](c2ccc(OCCCC)cc2)C=2C(=O)c3cc(CC)ccc3OC=2C1=O)C(C)C,,C40042252,100,0,0,0,1,0,0,0,0,1,1
O(C)CCCN1[C@H](c2ccc(OCCCCC)cc2)C=2C(=O)c3cc(CC)ccc3OC=2C1=O,,C40042379,100,0,0,0,0,0,0,0,0,0,0
O(C)CCN1[C@@H](c2ccc(OCCCCCC)cc2)C=2C(=O)c3cc(CC)ccc3OC=2C1=O,,C40042984,100,0,0,0,0,0,0,0,0,0,0
O(CC)c1c(OCCCCC)ccc([C@H]2N(CCCC)C(=O)C=3Oc4c(C)c(C)ccc4C(=O)C2=3)c1,,C40065926,100,0,0,0,1,0,1,0,0,0,0
O(C)CCCN1[C@@H](c2ccc(OCCCCCC)cc2)C=2C(=O)c3ccc(C)c(C)c3OC=2C1=O,,C40065985,100,0,0,0,1,0,0,0,0,1,0
Brc1ccc(Cn2c(CN(CCCC)C(=O)CN([C@H](C)CC)C(=O)C(C)C)ccc2)cc1,,C40368333,100,0,0,0,1,0,1,0,0,0,1
S(CCCOc1ccccc1)c1n(CCOC)c(COc2c(-c3ccccc3)cccc2)nn1,,C57780649,99.885544,0,0,0,1,0,1,0,0,0,0
Clc1ccc(-c2n(CCCCCC)c(SCc3n(CC(F)(F)F)ccn3)nn2)cc1,,C60376354,78.186455,0,0,0,1,0,1,0,0,0,0
Clc1c(C)cc(OCc2n(CC)c(SCC(OC(C)C)=O)nn2)cc1,,C00916067,99.913155,0,0,0,1,0,1,0,0,1,0
S(CC(=O)N(CC=C)CC=C)c1n(c(-c2occc2)nn1)-c1c(C)cccc1,,C04358019,99.981293,0,0,0,0,0,1,0,0,0,1
O=C(N(CCC)CC(=O)N1CN(c2cc(C)ccc2)C(=O)C1)C[C@H](C)CC(C)(C)C,,C04606381,100,0,0,0,1,1,1,0,0,1,1
Clc1cc(C)c(OCC(OCC(=O)N(CCC#N)c2cc(C)cc(C)c2)=O)cc1,,C05703549,100,0,0,1,1,1,1,0,0,1,0
S(CC(=O)N(CC(C)C)CC(C)C)c1n(C)c(-c2cc(OC)ccc2)nn1,,C06598114,99.903,0,0,0,1,0,1,0,0,0,0
O(C)C(=O)c1n(C)c(C)c(C(=O)[C@@H](N(CC=C)C(=O)[C@@H]2[C@H](c3ccccc3)C2)C)c1C,,C06704548,100,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)c1n(C)c(C)c(C(=O)[C@H](N(CCC)C(=O)c2ccc(CC)cc2)C)c1C,,C06837950,100,0,0,0,0,0,1,0,0,0,0
S(CCOc1ccc(F)cc1)c1n(C)c(COc2ccc(OC)cc2)nn1,,C07236143,99.885269,0,0,0,1,1,1,0,0,1,0
O(CC(=O)c1c(C)n(c(C)c1)-c1ccccc1)C(=O)/C=C/c1ccc(OCC#N)cc1,,C09720109,100,0,0,0,1,0,1,0,0,1,0
Clc1c(O[C@H](C)C(OCC(=O)N(CCC#N)c2ccccc2)=O)ccc(Cl)c1,,C10729304,100,0,0,0,1,1,1,0,0,0,0
Clc1c(/C=C/C(OCC(=O)N(CC(OCC)=O)c2ccccc2)=O)cccc1,,C10979198,100,0,0,0,1,1,1,0,0,1,1
FC(F)Oc1c(C(=O)COC(=O)c2nc3ccccc3cc2)ccc(OC(F)F)c1,,C03421600,99.998436,0,0,0,1,1,1,0,0,0,0
S(CC(=O)N(C)Cc1ccccc1)c1n(CC)c2ccc(C(OCC)=O)cc2n1,,C06908112,85.84333,0,0,0,0,0,1,0,0,0,0
S(CC(=O)N(CC)CC)c1n(c(COc2c(F)cccc2)nn1)-c1ccccc1,,C04890359,99.799667,0,0,0,0,0,1,0,0,0,0
S(CCOC)c1n(c(-c2cc(OC)ccc2)nn1)-c1ccc(OCC)cc1,,C18325836,99.948639,0,0,0,0,0,0,0,0,1,0
Clc1cc(C)c(OCC(O[C@H](C)C(=O)N(CCC#N)c2ccccc2)=O)cc1,,C21678773,100,0,0,1,1,1,1,0,0,1,1
O(CC(=O)N(C1CC1)C=1CCCCC=1)C(=O)/C(=C/c1c(C)n(CCC)c(C)c1)/C#N,,C22027284,100,0,0,0,1,0,1,0,0,0,0
FC(F)Oc1ccc(CN(C)C(=O)COC(=O)c2ccc(N(C)C)cc2)cc1,,C22703936,100,0,0,0,1,0,1,0,0,0,0
S(CC(=O)c1c(C)n(CCC(C)C)c(C)c1)c1n(CC)c(-c2ccncc2)nn1,,C22713199,97.290039,0,0,0,1,0,1,0,0,1,0
S(=O)(=O)(N(C)C)c1ccc2n(CCCC)c(SCCc3ccncc3)nc2c1,,C26237640,82.208618,0,0,0,1,1,0,0,1,0,0
S(CC(=O)N1CC1)c1c(C(=O)C)c(C)nc(-c2ccc(OCCCC)cc2)n1,,C34763697,99.851448,0,0,0,1,0,0,0,0,0,1
Clc1nc(SCC(=O)N2CC[NH+](CC)CC2)nc(N(CCC)CCC)c1,,C34806750,96.882607,0,0,0,1,0,1,0,0,0,1
O(C)CCN1C([C@@H](N(C)C(=O)C[C@@H](C)CC(C)(C)C)C)=Nc2ccccc2C1=O,,C35030223,98.141594,0,0,0,1,0,1,0,0,0,1
Clc1ccc2N=C([C@H](N(CCOC)C(=O)CCCCC)C)N(C)C(=O)c2c1,,C35030977,98.245537,0,0,0,1,0,1,0,0,0,1
Clc1ccc2C(=O)N(C)C([C@H](N(CCCOC)C(=O)CCCC)C)=Nc2c1,,C35112836,98.37178,0,0,0,1,0,1,0,0,0,1
O(C)C(=O)c1n(C)c(C)c(C(=O)[C@@H](N(C)C(=O)C[C@H](C)CC(C)(C)C)C)c1C,,C35868581,100,0,0,0,1,0,1,0,0,0,1
O(CC)C(=O)c1n(C)c(C)c(C(=O)[C@@H](N(C)C(=O)[C@H](CC)CCCC)C)c1C,,C06740567,100,0,0,0,1,0,0,0,0,0,1
O(C)C(=O)c1n(CC)c(C)c(C(=O)CN(CC(C)C)C(=O)CC(C)(C)C)c1C,,C06838631,100,0,0,0,1,0,1,0,0,1,1
Fc1c(Oc2n(C)nc(c2CN(CCC)C(=O)COC)-c2ccccc2)cccc1,,C35977228,99.927055,0,0,0,1,0,1,0,0,0,0
O(C)C(=O)c1n(C)c(C)c(C(=O)[C@H](N(CCC(C)C)C(=O)c2ccccc2)C)c1C,,C36018372,100,0,0,0,0,0,0,0,0,0,0
O(C)C(=O)c1n(CC)c(C)c(C(=O)CN(CCC(C)C)C(=O)CC(C)C)c1C,,C36018778,100,0,0,0,1,0,1,0,0,1,1
Clc1cc(C)c(O[C@H](C)C(OCC(=O)N(CCC#N)c2ccccc2)=O)cc1,,C36185899,100,0,0,0,1,1,1,0,0,0,0
S(CC(=O)c1cc(OC)ccc1)c1n(CCOC)c(-c2cc(C)ccc2)nn1,,C36882604,99.905289,0,0,0,1,0,1,0,0,1,1
O(C)C[C@H](N(C(=O)Cn1c(COC)nc2ccccc12)c1c(C)cccc1CC)C,,C01128601,87.376694,0,0,0,1,0,1,0,0,0,1
O(C)Cc1n(CC(=O)N(COCC)c2c(C)cccc2CC)c2ccccc2n1,,C04919314,87.501595,0,0,0,1,1,1,0,0,0,1
O(CC(=O)N(CCC#N)c1ccc(C)cc1)C(=O)COc1c(C)cc(C)cc1C,,C06551372,100,0,0,0,1,1,1,0,0,1,0
O(CC)c1c(OCCCCC)ccc(/C=C\2/C(=O)N(CC)C(=O)C(C#N)=C/2C)c1,,C38603287,100,0,0,0,1,0,1,0,0,0,0
O(CC)CCCN1C(=O)/C(=C/c2ccc(OCCCC)cc2)/C(C)=C(C#N)C1=O,,C38606574,100,0,0,0,1,0,1,0,0,0,0
O=C(N(CCn1c(C)cc(C)n1)c1sc2cccc(OCC)c2n1)CCCC,,C38902651,99.845406,0,0,0,1,1,1,0,0,1,1
FC(F)Oc1ccc(C(O[C@H](C)C(=O)N(CCC#N)c2ccccc2)=O)cc1,,C39501576,100,0,0,0,1,0,1,0,0,0,0
Clc1c(OCc2n(CC=C)c(SCC[NH+]3CCOCC3)nn2)cc(C)cc1,,C39967407,90.33609,0,0,0,1,0,0,0,0,0,0
Fc1c(-c2cc(C)nc(C)c2)cc(NC=C(C(OCC)=O)C(OCC)=O)cc1,,C05139782,65.446548,0,0,0,1,0,1,0,0,0,0
Clc1c(S(=O)(=O)N(CC)CC)cc(C(OCC(=O)C(C)(C)C)=O)cc1,,C60380043,100,0,0,0,1,0,1,0,0,0,0
S(CC(=O)N(C)C(C)C)c1n(CCC(C)C)c(COc2ccccc2)nn1,,C61348791,99.901382,0,0,0,1,0,1,0,0,1,1
S(=O)(=O)(N(CC=C)Cc1cc(C#N)ccc1)c1ccc(C(OCC)=O)cc1,,C63310521,100,0,0,0,0,0,0,0,0,1,0
[S-]c1[n+](CN(CCC)CC#N)nc(COc2ccccc2)n1CCC(C)C,,C63729333,99.999222,0,0,0,1,0,1,0,0,1,1
S(=O)(=O)(Cc1onc(CCCC)n1)[C@H](C)c1ccc(OC(F)(F)F)cc1,,C66503684,99.997902,0,0,0,1,0,1,0,0,1,1
S(CC(=O)N(C)CCCC)C1=NC=Cn2nc(-c3ccc(OCC)cc3)cc12,,C67290344,98.804688,0,0,0,1,0,1,0,0,0,1
Clc1cc(Cc2nc(CN(C)c3ccc(OCCOC)cc3)on2)ccc1,,C67399499,99.996223,0,0,0,1,0,1,0,0,0,1
O(CC)C(=O)CN(CCC)Cc1nc(N(C(=O)C)c2ccc(C)cc2)sc1,,C67409299,92.782433,0,0,0,1,0,1,0,0,0,1
S(Cc1cc(OC)ccc1)c1n(CC=C)c(-c2ccc(F)cc2)nn1,,C04196791,99.86808,0,0,0,0,0,0,0,0,0,0
Brc1c(OCCOc2cc(OCC)ccc2)cccc1,,C02984901,100,0,0,0,1,0,1,0,0,0,0
Clc1ccc(OCCCCOc2cccc3ccc(C)nc23)cc1,,C03000537,99.712006,0,0,0,1,0,1,0,0,0,0
Fc1c(CN(CC[C@]2(c3ccccc3)C[C@@](C)(CC)OCC2)C(=O)C)cccc1,,C04907903,100,0,0,0,1,0,0,0,0,0,0
S(CC#N)c1n(CCc2ccccc2)c(Cc2sccc2)nn1,,C03318168,99.765327,0,0,0,1,0,1,0,0,1,0
S(Cc1cc(F)ccc1)c1n(CC=C)c(-c2ccc(OC)cc2)nn1,,C02454452,99.81118,0,0,0,0,0,0,0,0,0,0
S=C1N(CCCCC)C(=O)/C(=C\c2ccc(N(CC)CC)cc2)/S1,,C05867314,100,0,0,0,1,0,0,0,0,0,0
Brc1ccc(S(=O)(=O)N(CCCC)CCCC)cc1,,C05419581,100,0,0,0,1,0,1,0,0,0,0
Clc1cc(Cn2c(CN(CC=C)C(=O)Cc3ccccc3)ccc2)ccc1,,C06705741,100,0,0,0,0,0,0,0,0,0,0
S(Cc1c(F)cccc1)c1cn(CC(=O)N(C(C)C)C(C)C)c2ccccc12,,C06867553,100,0,0,0,0,0,0,0,0,0,0
O=C(N(CCC)CCC)c1ccc(-n2c(-c3ccccc3)cc(C)n2)cc1,,C08473427,99.949203,0,0,0,0,0,0,0,0,0,0
Fc1c(CN(Cc2occc2)C(=O)c2ccc(OCC)cc2)cccc1,,C08917568,100,0,0,0,0,0,0,0,0,0,0
Brc1cc(C#N)c(OCCOc2c(CC=C)cccc2)cc1,,C11944611,100,0,0,0,0,0,1,0,0,0,1
Clc1ccc(OCCCSc2c(C#N)cc(C(=O)C)c(C)n2)cc1,,C12909807,99.898079,0,0,0,1,0,1,0,0,0,0
S(Cc1ccc(F)cc1)c1n(CC=C)c(Cc2ccccc2)nn1,,C14091439,99.621223,0,0,0,0,0,0,0,0,0,0
O=C(N(CC=C)c1scc(-c2ccccc2)n1)c1ccc(OCC)cc1,,C14168947,100,0,0,0,1,1,1,0,0,0,1
N(/N=C(\[C@H](C)[C@H](C)/C(=N/N(C)C)/c1ccccc1)/c1ccccc1)(C)C,,C17060787,99.900192,0,0,0,0,0,0,0,0,0,0
[NH+](CCc1ccccc1)(Cc1ccncc1)Cc1ccc2ncccc2c1,,C13990057,96.252083,0,0,0,0,0,0,0,0,0,0
[NH+](CCc1ccccc1)(Cc1n(-c2sccn2)ccc1)Cc1ccccc1,,C19722704,97.60804,0,0,0,0,0,0,1,0,0,0
O=C(N(C)CCCC)c1cc(-c2ccc(OCC)cc2)nc2ccccc12,,C23306406,97.211655,0,0,0,0,0,1,0,0,1,0
O(CC(C)C)C(=O)/C=C/c1c(-c2sccc2)nn(-c2ccccc2)c1,,C32666278,99.984543,0,0,0,0,0,0,0,0,0,0
ClCCCC(=O)Oc1n(-c2c(Cl)cccc2)nc(C(C)C)c1,,C35111551,99.97496,0,0,0,0,0,1,0,0,0,0
ClCC(=O)N(CCCCC)Cc1n(Cc2cc(C)ccc2)ccc1,,C35298870,100,0,0,0,0,0,0,0,0,0,0
O(/N=C(/C)\c1c(C)n(c(-c2ccc(OC)cc2)c1)-c1ccccc1)CC=C,,C35843387,99.974152,0,0,0,0,0,0,0,0,0,0
BrCc1cc(Br)c(OCCOC)c(OCC)c1,,C37409639,100,0,0,0,1,0,1,0,0,0,1
Brc1c(C(=O)N(CCOC)C(CC)CC)ccc(F)c1,,C37501877,100,0,0,0,0,0,1,0,1,0,1
Brc1cc(Cl)c(OP(SCCC)(=O)OCC)cc1,,C02006794,100,0,0,0,1,0,1,0,0,0,0
S(C(C)C)c1n(CCc2ccccc2)c(Cc2sccc2)nn1,,C39561311,99.561897,0,0,0,0,0,0,0,0,0,0
S(Cc1nc(-c2ccc(F)cc2)sc1)c1n(CC=C)c(CC)nn1,,C39968397,99.51368,0,0,0,1,0,1,0,0,0,0
FC(F)(F)c1n(CCOc2c(CC=C)cccc2)c2ccccc2n1,,C40231793,99.767349,0,0,0,0,0,0,0,0,0,0
Brc1c(S(=O)(=O)N(CCCC)CC(F)(F)F)cccc1,,C40433693,100,0,0,0,1,0,1,0,0,0,0
ClC=1C(=C(C#N)C(=O)CSCc2cc(C)ccc2)NC=C(C(F)(F)F)C=1,,C41551930,64.018196,0,0,0,1,0,1,0,0,0,0
Brc1ccc(-c2n(CCOC)c(SCC=C)[nH+]c2)cc1,,C44323437,98.461449,0,0,0,0,0,0,0,0,0,0
Brc1cc(/C=C/C(=O)N(CCC)CC(OC)=O)ccc1,,C47952020,100,0,0,0,1,0,0,0,0,1,1
S(CC(=O)N(CC=C)Cc1sccc1)Cc1ccc(C#N)cc1,,C47981775,100,0,0,0,0,0,0,0,0,0,0
Clc1c(-c2nc([C@H](C#N)C(=O)CSCC=C)sc2)ccc(Cl)c1,,C51285525,56.749268,0,0,0,1,0,1,0,0,1,1
Clc1cc(C(F)(F)F)c(/N=C(\COCCC)/n2cncc2)cc1,,C13827900,94.976311,0,0,0,1,0,1,0,0,0,0
Clc1c(CN(CC)C(=O)CCc2oc([C@H]3[C@H](C)C3)cc2)cccc1,,C58700053,100,0,0,0,0,0,0,0,0,0,0
FC(F)(F)c1cc(/C=C/C(=O)c2ccc(OCCOC)cc2)ccc1,,C59270541,100,0,0,0,1,0,0,0,1,1,0
Clc1ccc(S(=O)(=O)CCN(CC=C)Cc2c(F)cccc2)cc1,,C59834176,86.137726,0,1,0,1,0,1,0,0,0,0
Clc1c(Cl)cc(OCC(=O)N(C)CCCOC)c(Cl)c1,,C60129730,100,0,0,0,1,1,1,0,1,1,1
S(Cc1oc(-c2ccc(F)cc2)nn1)Cc1ccc(OC(F)F)cc1,,C60515281,99.997047,0,0,0,0,0,0,0,0,0,0
Brc1c(OC)c(OC)ccc1C[NH+](C)CCC(F)(F)F,,C64635471,78.582001,0,0,0,1,0,1,0,0,0,0
Fc1c(-c2n(CCOC(C)C)cnc2-c2ccccc2)ccc(OC)c1,,C65529325,90.216385,0,0,0,0,0,1,0,0,0,0
Fc1c(N(Cc2sccc2)C(=O)[C@H](OCC=C)C)ccc(F)c1,,C66025178,100,0,0,0,0,0,1,0,1,0,0
S(C[C@H](CCC#N)C#N)c1oc(c(-c2ccccc2)n1)-c1ccccc1,,C66238457,100,0,0,0,1,0,1,0,0,0,1
FC(F)(F)CN(CC=C)C(=O)Cc1nc(-c2ccccc2)sc1,,C66292356,100,0,0,0,0,0,1,0,0,0,0
Fc1c(-c2oc(CCC(=O)N(C)C[C@H](C)c3ccccc3)nc2)cccc1,,C66459034,100,0,1,0,1,1,1,0,0,0,0
Fc1ccc([C@@H](N(C)CCOc2cc(C)ccc2)c2ncccn2)cc1,,C66881417,61.451771,0,0,0,1,0,1,0,0,0,0
S(=O)(=O)(N(C)C[C@@H](C)c1ccccc1)c1c(OC(F)F)cccc1,,C66934865,100,0,0,0,1,0,1,0,0,0,0
S=C1N(CC(OCCC)=O)C(=O)/C(=C/c2c(F)cccc2)/S1,,C01809301,100,0,0,0,1,0,1,0,0,0,0
S(CC(=O)c1c(C)n(-c2sccn2)c(C)c1)C(=S)N(C)C,,C05205897,100,0,0,0,1,0,1,0,0,0,0
O=C(N(Cc1sccc1)Cc1occc1)c1cc(N(C)C)ccc1,,C05688668,100,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(N(CC=C)Cc1c(C#N)cccc1)c1sccc1,,C23714585,100,0,0,0,1,1,1,0,0,0,1
S(=O)(=O)(C)c1ccc(OCC(=O)c2sc(CC)cc2)cc1,,C35055582,100,0,0,0,1,0,1,0,1,1,0
Fc1c(F)ccc(Cn2c(CN(CC=C)C(=O)CC)ncc2)c1,,C35637607,75.265205,0,0,0,1,0,1,0,0,0,1
Clc1c(SCC(=O)N(CC)CC(OCC)=O)cccc1,,C38016743,100,0,0,0,1,0,1,0,0,0,0
Clc1c(F)cc(C(=O)N(CC)CCC(OC)=O)c(Cl)c1,,C38023832,100,0,0,0,0,0,1,0,0,1,0
Fc1c(CN(C[C@H]2OCCC2)C(=O)/C=C/c2occc2)cccc1,,C38647641,100,0,0,0,1,0,0,0,0,0,1
O=C1N=C(C[NH+](CC=C)CC=C)N=C2S[C@@H]3CCCCC3=C12,,C39741421,69.989769,0,0,0,1,0,1,0,0,0,1
O(CC([O-])=C(C#N)c1scc(-c2ccccc2)n1)c1ccccc1,,C41535854,83.368896,0,0,0,1,0,1,0,0,0,0
FC(F)(F)C1=CNC(=C(C#N)C(=O)COc2ccc(C)cc2)C=C1,,C41556270,87.710785,0,0,0,1,0,1,0,0,0,0
S(C)c1sc(S[C@H](C)C(=O)N(CC=C)CC=C)nn1,,C42217350,99.99646,0,0,0,1,0,1,0,0,0,1
Brc1sc(S(=O)(=O)N(CC)[C@H](C)COC)cc1,,C42251354,100,0,0,0,1,0,1,0,0,1,1
Brc1cn(CCC)c(C(=O)N(CC)CCOC)c1,,C42495400,100,0,0,0,1,0,1,0,0,0,0
Brc1cc(F)cc(C(=O)N(CCC)CC(OC)=O)c1,,C42713928,100,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(N(CC(F)(F)F)C(C)C)Cc1c(C#N)cccc1,,C42780667,100,0,0,0,0,0,1,0,0,0,0
S(=O)(=O)(CC(=O)c1c(C)n(CC)c(C)c1)Cc1c(C)cccc1,,C45280116,100,0,0,0,1,0,1,0,0,0,1
ClC(CSc1ncc(S(=O)(=O)N(CC)CC)cc1)=C,,C48398052,99.83847,0,0,0,1,0,1,0,1,0,0
ClCCc1ccc(S(=O)(=O)N(C)Cc2c(C)occ2)cc1,,C48772130,100,0,0,0,1,0,0,0,0,0,0
S(=O)(=O)(N(Cc1n(C)ccc1)Cc1sccc1)CCC,,C49521783,100,0,1,0,1,0,1,0,1,0,0
Clc1c(F)cc(C(=O)N(C)CCCC(OC)=O)c(Cl)c1,,C51769300,100,0,0,0,0,0,1,0,0,1,0
[NH+](C)(Cc1cn(Cc2ccccc2)nc1)Cc1ccc(C#N)cc1,,C16429938,99.216522,0,0,0,0,0,0,0,0,0,0
Fc1c(F)c(F)c(/C=C(\C(OCCOC)=O)/C#N)c(F)c1F,,C57536957,100,0,0,0,1,0,0,0,0,0,0
FC(F)(F)c1c(CN(C)[C@H](C)c2onc(C3CC3)n2)cccc1,,C59402470,86.111755,0,0,0,1,1,1,0,0,1,0
S(CC(=O)N(CC(C)C)[C@H]1CS(=O)(=O)CC1)C1CCCCC1,,C60871722,100,0,0,0,1,0,1,0,1,1,0
O=C(N(CCC)CC1CC1)c1c(C)n(Cc2occc2)c(C)c1,,C60881035,100,0,0,0,0,0,0,0,0,0,0
Br[C@@H](CC)C(=O)N(Cc1occc1)Cc1occc1,,C61490135,100,0,0,0,0,0,0,0,0,0,0
Clc1c(OCCC(=O)N(CC#C)Cc2occc2)cccc1,,C62900016,100,0,0,0,1,0,1,0,0,0,1
O=C(CN(CC#C)Cc1occc1)N1CCC(c2ccccc2)=CC1,,C63299237,99.921043,0,0,0,1,0,0,0,0,0,0
S(CC(=O)N(C)CCc1ccncc1)c1sc2ccccc2n1,,C63488430,99.32618,0,1,0,1,1,1,0,0,0,1
Clc1c(S(=O)(=O)CCN(CC#N)C2CC2)cc(Cl)cc1,,C63516338,99.985397,0,0,0,1,1,1,0,0,0,1
S(=O)(=O)(CCCSc1oc(C)c(C)n1)c1ccc(F)cc1,,C63536323,100,0,0,0,1,0,1,0,1,0,0
O=C(N(C)Cc1ccc(N(C)C)cc1)c1nc(CC(C)C)sc1,,C63637095,100,0,0,0,0,0,1,0,0,0,0
S(CC(=O)N(CC=C)CC(F)(F)F)c1nc(C)cc(C)n1,,C63851448,99.867447,0,0,0,1,0,1,0,0,0,1
FC(F)(F)CN(CC(C)C)C(=O)CN1C(C)(C)COCC1,,C64247946,75.314796,0,0,0,1,0,1,0,0,0,1
S(=O)(Cc1onc(CCC(C)C)n1)Cc1cc(F)ccc1,,C64840506,99.996681,0,0,0,1,1,1,0,0,0,1
S(=O)(=O)(CC(=O)c1c(C)n(C(C)C)c(C)c1)Cc1c(C)cccc1,,C65517017,100,0,0,0,1,0,1,0,0,0,1
S(=O)(=O)(CCCn1nc(C(F)(F)F)cc1)c1ccc(F)cc1,,C65948239,99.999466,0,0,0,1,0,1,0,0,1,0
S(C)c1sc(C[NH+](CCC)Cc2ccc(C#N)cc2)nn1,,C65950576,78.787254,0,0,0,0,0,0,0,0,0,0
S(=O)(=O)(C)C[C@H](N(C)C(=O)CCc1c(C)cc(C)cc1)C,,C66365515,100,0,0,0,1,1,1,0,1,1,1
S=C1N(CN(CC)Cc2cc(F)c(F)cc2)N=C(N(C)C)S1,,C66448526,97.499542,0,0,0,1,0,1,0,0,0,1
O=C(N(CC)c1ccccc1)[C@H](N(C)Cc1c(C)ncs1)C,,C66565516,69.112785,0,0,0,0,0,1,0,0,0,1
Clc1sc(CN(C)C(=O)CN(C)Cc2c(C)ncs2)cc1,,C66566036,83.440056,0,0,0,1,0,1,0,1,1,1
O=C(N(C(C)C)c1ccccc1)CN(C)Cc1c(C)ncs1,,C66566131,90.278214,0,0,0,0,0,1,0,0,0,1
N(Cc1nc(C2CC2)on1)(Cc1cscc1)c1ccccc1,,C66831600,99.995178,0,0,0,1,1,1,0,0,0,0
Clc1c(/C=C/S(=O)(=O)N(CC)C[C@H](C)C#N)cccc1,,C66913134,100,0,0,0,1,1,1,0,1,1,1
Clc1c(C(=O)N(CC)[C@H](C)C(C)C)cc(S(=O)(=O)CC)cc1,,C67166894,100,0,0,0,1,0,1,0,1,0,0
O=C(N(C)c1ccccc1)[C@H](N(C)Cc1sc(CC)nc1)C,,C67402439,69.41288,0,0,0,1,0,1,0,0,0,1
FC(F)(F)CCN(C)C(=O)C(=O)N(CC=C)c1ccccc1,,C67436565,100,0,0,0,0,0,1,0,0,0,1
